IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160011995,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,06:00,NORTHERN,NONE,900 Block of VANNESS AV,-122.421193769309,37.7840443977954,"(37.7840443977954, -122.421193769309)",16001199506244
151121874,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,12/30/2015,05:55,PARK,"ARREST, CITED",DIVISADERO ST / FULTON ST,-122.438180582321,37.7768556900447,"(37.7768556900447, -122.438180582321)",15112187465016
151121868,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,12/30/2015,05:50,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",15112186819010
151121868,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,12/30/2015,05:50,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",15112186827199
151121868,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Wednesday,12/30/2015,05:50,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",15112186830080
151126727,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,05:45,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",15112672706243
160008497,VEHICLE THEFT,STOLEN TRUCK,Wednesday,12/30/2015,05:00,MISSION,NONE,100 Block of CAPP ST,-122.418549940195,37.7642837095036,"(37.7642837095036, -122.418549940195)",16000849707025
160008497,BURGLARY,"BURGLARY OF WAREHOUSE, UNLAWFUL ENTRY",Wednesday,12/30/2015,05:00,MISSION,NONE,100 Block of CAPP ST,-122.418549940195,37.7642837095036,"(37.7642837095036, -122.418549940195)",16000849705063
151121846,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,12/30/2015,04:15,BAYVIEW,NONE,800 Block of RHODEISLAND ST,-122.402085966027,37.7590227079465,"(37.7590227079465, -122.402085966027)",15112184605013
151121830,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,12/30/2015,04:00,PARK,NONE,2100 Block of 15TH ST,-122.432176146546,37.7659822789999,"(37.7659822789999, -122.432176146546)",15112183064085
151123949,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,12/30/2015,04:00,PARK,NONE,2400 Block of GEARY BL,-122.443597047511,37.7826435280939,"(37.7826435280939, -122.443597047511)",15112394915041
151121852,BURGLARY,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",Wednesday,12/30/2015,03:45,RICHMOND,NONE,300 Block of 32ND AV,-122.49248913097,37.7822906641847,"(37.7822906641847, -122.49248913097)",15112185205052
151121824,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,12/30/2015,03:44,TARAVAL,"ARREST, BOOKED",IRVING ST / 19TH AV,-122.477172370751,37.763558459678,"(37.763558459678, -122.477172370751)",15112182465016
151121818,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,12/30/2015,03:31,TARAVAL,NONE,4100 Block of IRVING ST,-122.502313645004,37.7623956491177,"(37.7623956491177, -122.502313645004)",15112181864020
166004867,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,12/30/2015,03:30,SOUTHERN,NONE,5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",16600486706374
156312824,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,03:00,RICHMOND,NONE,3500 Block of CABRILLO ST,-122.496663270264,37.7739275129276,"(37.7739275129276, -122.496663270264)",15631282406244
151121802,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,12/30/2015,02:45,NORTHERN,NONE,800 Block of ELLIS ST,-122.42019129512,37.7838703920898,"(37.7838703920898, -122.42019129512)",15112180203014
151121799,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,12/30/2015,02:43,RICHMOND,NONE,2000 Block of SCOTT ST,-122.438800308883,37.7887609779354,"(37.7887609779354, -122.438800308883)",15112179928160
166009986,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/30/2015,02:30,CENTRAL,NONE,400 Block of MASON ST,-122.409925328419,37.7877640990096,"(37.7877640990096, -122.409925328419)",16600998606372
151125440,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,12/30/2015,02:28,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15112544019050
160001742,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,02:00,SOUTHERN,NONE,10TH ST / MISSION ST,-122.41591119887,37.7752721501379,"(37.7752721501379, -122.41591119887)",16000174206244
156313496,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,01:30,NORTHERN,NONE,GOUGH ST / JACKSON ST,-122.426337367002,37.7935175616304,"(37.7935175616304, -122.426337367002)",15631349606244
151124577,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,01:00,INGLESIDE,NONE,600 Block of PRAGUE ST,-122.432061222078,37.7124705525455,"(37.7124705525455, -122.432061222078)",15112457707021
156313167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,01:00,PARK,NONE,800 Block of CORBETT AV,-122.443428829359,37.7533851302761,"(37.7533851302761, -122.443428829359)",15631316706244
151122662,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112266207021
151122098,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112209805071
151122098,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112209807021
151122684,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112268407021
151122690,VEHICLE THEFT,STOLEN TRUCK,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112269007025
151122703,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112270305071
151122703,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112270307021
151122684,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112268405151
151122678,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112267807021
151123080,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112308005071
151123080,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112308007021
151123096,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112309605071
151123096,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112309607021
151122690,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112269005071
151122678,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,12/30/2015,00:42,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,"(37.7727413124227, -122.415881424989)",15112267805071
151123836,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,12/30/2015,00:30,SOUTHERN,NONE,0 Block of 8TH ST,-122.413684555167,37.7777984628537,"(37.7777984628537, -122.413684555167)",15112383609320
151121777,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,12/30/2015,00:05,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15112177726150
151121777,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,12/30/2015,00:05,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15112177716650
151121777,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,12/30/2015,00:05,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15112177716010
151121761,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116662
151121761,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116656
151121761,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116652
151121761,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116060
151121761,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116030
151121761,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176112168
151121761,WEAPON LAWS,POSS OF LOADED FIREARM,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176112100
151121761,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176112080
151121761,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116710
151121761,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116666
151121761,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176165010
151121761,WARRANTS,WARRANT ARREST,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176163010
151121761,WARRANTS,POST RELEASE COMMUNITY SUPERVISION,Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176162072
151121761,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Wednesday,12/30/2015,00:03,SOUTHERN,"ARREST, BOOKED",MINNA ST / 7TH ST,-122.410405602135,37.7787841486033,"(37.7787841486033, -122.410405602135)",15112176116780
151121705,VEHICLE THEFT,STOLEN TRUCK,Wednesday,12/30/2015,00:02,TENDERLOIN,NONE,JONES ST / ELLIS ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",15112170507025
151121705,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,12/30/2015,00:02,TENDERLOIN,NONE,JONES ST / ELLIS ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",15112170507020
166001114,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,00:01,INGLESIDE,NONE,100 Block of WINFIELD ST,-122.418372190513,37.7427138225272,"(37.7427138225272, -122.418372190513)",16600111406244
160026057,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,12/30/2015,00:01,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",16002605709029
160028489,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,12/30/2015,00:01,TARAVAL,NONE,0 Block of RALSTON ST,-122.468796217874,37.7136025433012,"(37.7136025433012, -122.468796217874)",16002848909029
160032010,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Wednesday,12/30/2015,00:01,RICHMOND,NONE,100 Block of 23RD AV,-122.483005197735,37.7848859806637,"(37.7848859806637, -122.483005197735)",16003201009024
160077931,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Wednesday,12/30/2015,00:01,RICHMOND,NONE,1500 Block of LYON ST,-122.444859073211,37.785100486238,"(37.785100486238, -122.444859073211)",16007793109150
151123165,ASSAULT,BATTERY,Wednesday,12/30/2015,00:01,INGLESIDE,NONE,100 Block of BROOKDALE AV,-122.423098270217,37.7103045151288,"(37.7103045151288, -122.423098270217)",15112316504134
151121783,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,12/30/2015,00:01,NORTHERN,NONE,VANNESS AV / GREEN ST,-122.423795474162,37.7976162435673,"(37.7976162435673, -122.423795474162)",15112178303074
151123165,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/30/2015,00:01,INGLESIDE,NONE,100 Block of BROOKDALE AV,-122.423098270217,37.7103045151288,"(37.7103045151288, -122.423098270217)",15112316506372
160092785,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Wednesday,12/30/2015,00:01,CENTRAL,NONE,800 Block of PINE ST,-122.409804474418,37.7909286115977,"(37.7909286115977, -122.409804474418)",16009278509024
160012200,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,12/30/2015,00:01,TENDERLOIN,NONE,300 Block of TURK ST,-122.41487855905,37.7826335031541,"(37.7826335031541, -122.41487855905)",16001220028165
151121896,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/30/2015,00:01,CENTRAL,NONE,POWELL ST / PINE ST,-122.408977605413,37.7910886909542,"(37.7910886909542, -122.408977605413)",15112189606243
151121272,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,12/29/2015,23:50,NORTHERN,"ARREST, BOOKED",1800 Block of POST ST,-122.432230255169,37.7852054554152,"(37.7852054554152, -122.432230255169)",15112127265010
156313587,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/29/2015,23:30,PARK,NONE,500 Block of TWINPEAKS BL,-122.446757209575,37.7531845175462,"(37.7531845175462, -122.446757209575)",15631358706244
160026784,NON-CRIMINAL,FOUND PROPERTY,Tuesday,12/29/2015,23:20,BAYVIEW,NONE,1200 Block of 3RD ST,-122.389517648036,37.7724682400061,"(37.7724682400061, -122.389517648036)",16002678472000
151125882,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,12/29/2015,23:20,MISSION,NONE,1200 Block of CASTRO ST,-122.434194436175,37.7516863165838,"(37.7516863165838, -122.434194436175)",15112588215200
151125882,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/29/2015,23:20,MISSION,NONE,1200 Block of CASTRO ST,-122.434194436175,37.7516863165838,"(37.7516863165838, -122.434194436175)",15112588228150
151124226,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,12/29/2015,23:15,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.418940110957,37.7860492230028,"(37.7860492230028, -122.418940110957)",15112422615040
151124226,ASSAULT,THREATS AGAINST LIFE,Tuesday,12/29/2015,23:15,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.418940110957,37.7860492230028,"(37.7860492230028, -122.418940110957)",15112422619057
151121589,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,12/29/2015,23:06,BAYVIEW,"ARREST, BOOKED",1100 Block of OAKDALE AV,-122.382110242687,37.7299756929957,"(37.7299756929957, -122.382110242687)",15112158915040
151121727,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,12/29/2015,23:03,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 8TH ST,-122.411609760643,37.7762209908405,"(37.7762209908405, -122.411609760643)",15112172716710
151121727,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,12/29/2015,23:03,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 8TH ST,-122.411609760643,37.7762209908405,"(37.7762209908405, -122.411609760643)",15112172726170
151121727,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,12/29/2015,23:03,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 8TH ST,-122.411609760643,37.7762209908405,"(37.7762209908405, -122.411609760643)",15112172727130
151121727,WARRANTS,WARRANT ARREST,Tuesday,12/29/2015,23:03,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 8TH ST,-122.411609760643,37.7762209908405,"(37.7762209908405, -122.411609760643)",15112172763010
151121733,MISSING PERSON,MISSING ADULT,Tuesday,12/29/2015,23:01,RICHMOND,NONE,500 Block of 23RD AV,-122.482453500706,37.7773103730721,"(37.7773103730721, -122.482453500706)",15112173374000
151121733,MISSING PERSON,FOUND PERSON,Tuesday,12/29/2015,23:01,RICHMOND,NONE,500 Block of 23RD AV,-122.482453500706,37.7773103730721,"(37.7773103730721, -122.482453500706)",15112173375000
160016779,MISSING PERSON,MISSING ADULT,Tuesday,12/29/2015,23:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.415088721046,37.7836719564372,"(37.7836719564372, -122.415088721046)",16001677974000
166015381,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/29/2015,23:00,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",16601538106372
151121915,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/29/2015,23:00,BAYVIEW,NONE,0 Block of VENUS ST,-122.396788763777,37.7318463920608,"(37.7318463920608, -122.396788763777)",15112191507021
166012014,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/29/2015,23:00,INGLESIDE,NONE,200 Block of STAPLES AV,-122.447729095753,37.7291327061291,"(37.7291327061291, -122.447729095753)",16601201406244
151121567,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,12/29/2015,22:50,CENTRAL,NONE,BEACH ST / POWELL ST,-122.412333471617,37.8076887634756,"(37.8076887634756, -122.412333471617)",15112156706154
151121517,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,12/29/2015,22:49,MISSION,"ARREST, BOOKED",CESAR CHAVEZ ST / HAMPSHIRE ST,-122.406758995794,37.7487672272746,"(37.7487672272746, -122.406758995794)",15112151765016
151121620,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,12/29/2015,22:48,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.413631253258,37.7848053746211,"(37.7848053746211, -122.413631253258)",15112162015200
151121620,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,12/29/2015,22:48,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.413631253258,37.7848053746211,"(37.7848053746211, -122.413631253258)",15112162004138
166000304,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/29/2015,22:45,INGLESIDE,NONE,600 Block of DUNCAN ST,-122.435263086163,37.7455246216382,"(37.7455246216382, -122.435263086163)",16600030471000
151121692,MISSING PERSON,MISSING JUVENILE,Tuesday,12/29/2015,22:35,RICHMOND,NONE,0 Block of PARSONS ST,-122.4552764876,37.7751489937769,"(37.7751489937769, -122.4552764876)",15112169274010
151121692,MISSING PERSON,FOUND PERSON,Tuesday,12/29/2015,22:35,RICHMOND,NONE,0 Block of PARSONS ST,-122.4552764876,37.7751489937769,"(37.7751489937769, -122.4552764876)",15112169275000
151122985,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/29/2015,22:30,CENTRAL,NONE,1900 Block of HYDE ST,-122.418958637141,37.7984062833912,"(37.7984062833912, -122.418958637141)",15112298507021
151122060,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,12/29/2015,22:30,INGLESIDE,NONE,400 Block of MOSCOW ST,-122.428295162774,37.7204978990301,"(37.7204978990301, -122.428295162774)",15112206061030
151121880,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/29/2015,22:30,TENDERLOIN,NONE,500 Block of EDDY ST,-122.416710733848,37.7833570390935,"(37.7833570390935, -122.416710733848)",15112188006244
151121498,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,12/29/2015,22:25,MISSION,NONE,2500 Block of MISSION ST,-122.418753848152,37.7562250119744,"(37.7562250119744, -122.418753848152)",15112149807023
151121432,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,12/29/2015,22:14,TARAVAL,"ARREST, BOOKED",19TH AV / DENSLOWE DR,-122.475003009213,37.724912078558,"(37.724912078558, -122.475003009213)",15112143265015
151121476,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,12/29/2015,22:04,MISSION,NONE,400 Block of CAPP ST,-122.417970955091,37.7594884557036,"(37.7594884557036, -122.417970955091)",15112147664085
